LOCATION,Anxiety_disorders,Attention_deficit_hyperactivity_disorder,Autism_spectrum_disorders,Bipolar_disorder,Conduct_disorder,Depressive_disorders,Eating_disorders,Idiopathic_developmental_intellectual_disability,Mental_disorders,Other_mental_disorders,Schizophrenia,Pays_code_iso3,Surpoids enfants <5 ans,Dépenses publiques santé,Anémie femmes 15-49 ans,Concentration particules air PM2.5,Aide eau et assainissement,Accès eau potable sûre,Usage combustibles propres,Violences conjugales sur la dernière année,Taux d'homicides,Indicateur nutrition poids/taille,Retard croissance enfants,Accès hygiène de base,Violences conjugales à vie,Déchets domestiques traités,Niveau d'assainissement,Médecins pour 10k habitants,Personnel infirmier densité,Personnel de santé total,Grossesse adolescentes 15-19,Taux de suicides,Dépenses santé catastrophiques 10%,Dépenses santé catastrophiques 25%,Grossesse adolescentes 10-14,Couverture planning familial,Prévalence hépatite B,Décès intoxications,Espérance de vie en bonne santé totale,Espérance de vie en bonne santé femmes,Espérance de vie en bonne santé hommes,Pharmaciens pour 10k,Prévalence tabagisme adultes,Accès eau potable,Accès assainissement amélioré,Mortalité maternelle,Décès liés eau/assainissement,Prévalence VIH,Incidence paludisme,Mortalité maladies non transmissibles,Accidents de la route,Mortalité enfants <5 ans,Couverture vaccin rougeole 2,Décès pollution atmosphérique,Taux mortalité brute,Indice couverture santé,Capacité réponse sanitaire,Couverture vaccin pneumocoque,Taux de mortalité maternelle,Incidence tuberculose,Traitement maladies tropicales,Espérance de vie totale,Espérance de vie femmes,Espérance de vie hommes,Aide santé internationale,Vaccination HPV filles,Traitement troubles alcool,Infections résistantes MRSA,Infections résistantes E.coli,Traitement dépendances drogues,Accès médicaments essentiels,Country Name_gpw,Country Code,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Country Name_sdg3,IncomeGroup
Nicaragua,659.943433296514,47.80448847033287,128.6951272310623,158.3838061038232,73.62339486831924,588.0412673547189,53.874044643225815,19.905083035379384,2048.0221950016803,109.51054835945412,208.2410016388514,NIC,,17.83,,16.73,78.9,,59.6,6.0,9.2,,,,23.0,29.3,,0.41,15.69,6.82,71.3,4.2,,,4.7,,0.1,0.1,64.6,66.1,63.1,,,94.0,89.0,43.0,3.5,<0.1,1.42,12.6,3.9,13.4,95.0,85.0,8.4,70,62.0,90.0,60.0,13.6,1 892 977,75.0,77.7,72.3,10.98,,,,,7.4,,Nicaragua,NIC,2074.45620634731,2131.68704828322,2182.61380995674,2035.16549390507,1958.62051528095,1938.44704754382,2138.38588469449,2322.89053964583,2609.44492072931,2847.53966339498,Nicaragua,Lower middle income
Niger,693.0957757768618,38.43870728228498,124.7502306352978,97.0996652378171,68.74726926414927,668.0642539626319,21.54254273819684,16.470962393005717,2023.390817187248,111.12208551971906,184.05932437728225,NER,2.6,7.11,47.1,55.52,66.6,,5.1,13.0,9.4,10.9,48.3,25.0,,6.8,8.0,0.01,4.21,0.38,150.3,4.5,6.52,0.91,3.0,38.2,3.4,1.6,52.6,52.4,52.8,0.02,7.7,44.0,85.0,74.0,70.3,<0.1,305.14,20.2,0.2,114.8,68.0,220.0,33.8,35,55.0,85.0,350.0,24.9,6 194 250,60.0,60.9,59.0,4.95,,,,,,,Niger,NER,485.662574175279,502.706475406446,521.804130023434,578.568035680892,561.691304349698,579.512495758236,608.722439593808,609.745147661683,638.336080723299,722.748650326257,Niger,Low income
Nigeria,695.369913292207,38.44711527298619,132.36958965013562,97.67743784434442,74.24609197285666,754.7596344192971,33.929643716856155,18.96919652558449,2140.863592742932,103.0762616670303,192.01870838163336,NGA,1.6,4.31,37.9,55.33,130.4,29.0,26.2,13.0,8.8,11.6,33.8,31.0,24.0,40.7,32.0,0.23,16.47,3.8,74.6,5.0,15.79,4.09,1.9,41.9,2.9,1.1,54.9,55.0,54.9,0.82,3.3,51.0,62.0,219.0,71.7,0.34,299.0,17.7,2.3,104.9,38.0,175.0,33.7,38,57.0,60.0,993.0,17.2,92 474 258,63.4,64.8,62.1,2.59,27.0,,65.1,,,,Nigéria,NGA,2585.73360671797,2070.4127339595,1876.34027111773,2057.87944554011,2265.15520863056,2019.65706326224,2017.27486481527,2139.37478476974,1596.63696129001,806.945695055244,Nigeria,Lower middle income
North Macedonia,672.4984844525824,24.78889589542945,119.18094484999824,100.22323921951455,68.96212159222142,405.2912480829065,43.34675027194047,53.87679091984504,1791.180955780462,111.35680416152252,191.655676334501,MKD,12.3,12.36,21.5,28.67,14.1,80.0,81.3,4.0,1.1,3.4,3.8,100.0,13.0,4.9,12.0,9.24,55.15,29.44,14.0,5.8,9.73,1.5,0.3,29.6,0.1,1.1,63.7,64.6,62.9,5.95,,100.0,86.0,10.0,1.0,<0.1,,19.6,5.8,3.3,88.0,96.0,1.4,74,62.0,56.0,3.0,5.7,0,73.0,75.2,70.9,1.73,40.0,,53.8,60.0,,,Macédoine du Nord,MKD,5262.68671928674,5598.48622617967,5955.2973863451,6713.98925398989,6718.85826635458,6659.59651070776,7620.80296977508,7606.2375253797,8624.28400232117,9310.02790015256,North Macedonia,Upper middle income
Norway,934.218305741906,33.333228958701504,145.02448862542096,126.0905167192642,77.05460953862799,559.5052537028855,126.34617704073057,22.638020679924303,2308.757301306347,112.09019921991356,172.45650107897214,NOR,,17.75,16.3,7.19,,99.0,100.0,4.0,0.6,,,,20.0,74.0,78.0,8.79,165.09,49.75,1.4,13.2,,,0.0,,0.0,0.3,71.2,71.1,71.2,2.81,14.2,99.0,96.0,2.9,3.6,No data,,7.8,7.5,2.4,94.0,8.0,1.3,≥80 ,95.0,95.0,1.0,1.5,12,82.9,84.3,81.5,,94.0,,,,,,Norvège,NOR,74809.9658049898,70867.3609970749,76131.8384032764,82792.8427113304,76430.5889473338,68340.0181033702,93072.8925119571,109269.520580298,87497.3289297342,86809.7246897431,Norway,High income
Oman,569.9376436094923,49.91699210310389,141.8547053333368,137.1227337246211,53.74134914991426,692.8617784120112,71.78086891458828,32.54852873739598,2080.1564681099385,117.240487579639,213.1513805458377,OMN,8.8,8.31,34.4,35.76,,91.0,100.0,,0.8,9.3,12.9,,,,,3.59,46.61,19.92,5.1,0.9,,,0.0,,0.1,0.0,63.2,63.6,62.7,7.01,8.4,100.0,99.0,11.0,1.6,<0.1,0.0,14.6,0.7,10.4,99.0,104.0,4.7,70,76.0,99.0,13.0,11.0,2246,72.5,74.9,70.9,,,,28.6,78.2,,,Oman,OMN,18808.3077921839,17110.1897460545,17820.0661809335,19901.7615642016,19180.1864152801,16784.8630630058,19403.4600160211,23223.5829405935,20972.4830886637,20248.4168124608,Oman,High income
Pakistan,454.9042986254542,26.261401804783752,84.50211323967886,77.17601208788112,62.92524522305613,866.0811658287164,38.61302983638863,63.07209227740956,1997.5580302392937,104.88986495598516,219.132806359939,PAK,2.1,5.55,46.5,51.59,426.7,51.0,54.9,16.0,6.6,7.1,33.6,85.0,29.0,,,1.16,5.2,11.6,41.0,5.6,5.39,1.02,,48.5,0.9,0.1,56.9,56.7,57.1,2.0,18.9,68.0,86.0,277.0,38.8,No data,17.61,25.5,0.1,58.5,80.0,195.0,37.6,45,52.0,86.0,155.0,11.9,27 745 571,66.0,66.9,65.1,1.38,,,67.1,83.5,,,Pakistan,PAK,1380.47020838317,1424.69161195897,1519.23459514248,1569.33814626355,1390.41690981745,1278.39735206896,1455.31922370186,1538.3228133171,1365.16927410976,1484.74985864775,Pakistan,Lower middle income
Palau,486.59824345731823,38.52675928326988,123.1266361506578,79.80665696256128,58.45114951975404,576.3100354006774,39.25180266993381,27.1899495852992,1744.236804312959,113.95801943186054,201.0175518516291,PLW,,9.51,25.9,7.92,0.4,90.0,100.0,14.0,,,,,31.0,,,3.96,66.1,18.08,36.5,,,,,,0.0,,,,,2.81,17.3,99.0,97.0,97.0,,No data,,,,22.3,89.0,,11.7,65,57.0,93.0,89.0,22.2,4,,,,97.85,25.0,,,,,,Palaos,PLW,15690.759707372,16762.5723436534,16034.1342914889,16197.7265072415,15841.1956399595,14556.5872302158,13257.2063206433,14392.2011374514,15899.4246065324,,Palau,High income
Panama,502.4298052846669,47.6746397818065,134.12763907349404,158.05019748059564,73.50358901606323,534.4742243215289,85.98495358193183,21.70744357106895,1883.070469678272,110.86793483665124,214.25004273046468,PAN,10.9,22.23,25.5,11.89,0.4,,100.0,8.0,20.3,1.1,14.0,,16.0,,,2.8,33.45,16.25,51.9,3.3,6.2,0.65,2.0,,0.1,0.2,66.7,68.3,65.3,2.18,5.2,93.0,66.0,58.0,4.2,0.35,3.18,10.9,6.3,13.3,73.0,17.0,6.6,78,68.0,69.0,37.0,7.3,58 388,77.2,80.3,74.4,0.67,66.0,,,,,,Panama,PAN,14082.6548502728,14832.3611608191,15694.6297454295,16151.3273478476,16477.9066285687,13290.5608347594,15509.8069109784,17332.4360742988,18686.4050961265,19102.8521936399,Panama,High income
Papua New Guinea,476.9085036909093,37.77448246743394,119.39880788547904,79.63493661374785,57.94856731608058,610.8958847602601,26.2653895320196,35.49664038469353,1753.6930924729263,112.8677591429666,196.50212067933649,PNG,18.5,6.99,28.8,9.51,23.5,,10.5,31.0,10.4,,47.6,30.0,51.0,7.3,,0.05,5.08,0.61,67.7,1.8,,,1.1,49.2,1.4,0.4,57.5,58.1,57.0,0.08,39.6,56.0,35.0,432.0,24.9,0.65,147.2,28.5,1.3,40.3,41.0,191.0,20.5,30,45.0,29.0,189.0,14.9,7 465 549,65.5,66.9,64.2,6.19,,,65.5,,,,Papouasie-Nouvelle-Guinée,PNG,2484.5963398603,2316.39479758492,2477.76530986323,2566.36833735041,2575.77274140393,2429.61134585269,2607.57861874444,3102.28968594061,2966.06830432055,3076.48786186584,Papua New Guinea,Lower middle income
Paraguay,935.9274962002976,75.22359495555442,107.1347819005692,166.6748581531196,63.57350424810191,637.8044741391358,69.35619478430179,23.40813449453413,2382.193760742868,111.06967548222129,192.0210463850328,PRY,15.4,17.45,23.2,13.23,14.3,64.0,71.3,6.0,7.6,1.0,3.2,,18.0,27.4,55.0,13.41,94.09,38.93,72.0,6.4,,,3.2,78.9,0.4,0.2,60.9,62.2,59.7,6.73,10.7,91.0,71.0,62.0,4.6,0.2,,16.1,6.7,17.0,57.0,56.0,9.1,72,63.0,77.0,58.0,21.0,2 087 033,70.3,73.2,67.6,0.9,22.0,,,,,,Paraguay,PRY,5879.33792308671,5775.1596339946,6152.26711537703,6258.44991640954,5821.18199548637,5365.47220721191,5976.9317978996,6205.6259537937,6299.99026533643,6416.09709002917,Paraguay,Upper middle income
Peru,984.0386724521042,73.61844500203767,123.2775694174685,155.27791490626373,70.32301882717265,637.5514166804633,99.59415528312898,23.976477337003548,2435.9172575504954,111.53802500815584,156.72156263669854,PER,9.0,16.7,21.0,31.74,28.5,52.0,91.8,11.0,6.2,0.6,10.6,,38.0,52.4,58.0,2.15,27.38,16.88,29.3,1.5,12.59,2.0,1.0,67.2,0.1,0.8,63.0,64.5,61.6,1.65,7.1,95.0,84.0,173.0,7.6,0.19,2.19,12.3,6.8,15.8,66.0,39.0,7.8,71,40.0,80.0,51.0,12.7,420 150,71.7,74.8,68.8,0.66,74.0,,49.2,76.7,,69.2,Pérou,PER,6231.71150338894,6217.03599995447,6736.16693725487,6978.49121548627,7037.00803692604,6133.32552410183,6826.20255614477,7350.63034300417,7887.54185920108,8452.37167047598,Peru,Upper middle income
Philippines,324.8606367438107,25.53908334015522,120.98608184430633,69.00206707836142,59.13587725829996,496.25654440895016,31.6706267416556,34.663802835122226,1466.573176426197,106.07219195096523,198.38626422456923,PHL,3.3,8.98,12.0,24.2,110.7,48.0,59.5,6.0,12.7,5.4,27.7,82.0,14.0,68.0,63.0,2.51,47.88,7.92,27.0,3.5,6.31,1.41,0.5,58.2,0.4,0.2,58.8,60.8,57.1,4.73,20.4,90.0,89.0,643.0,16.9,0.24,0.23,31.9,5.7,26.9,69.0,205.0,14.0,58,62.0,85.0,84.0,9.7,49 499 441,66.4,69.9,63.4,1.02,10.0,,44.4,43.9,,,Philippines,PHL,2909.85818010301,2985.19564024046,3038.12124959289,3168.51036609727,3400.78949767074,3227.57910235199,3484.38593882819,3548.06930572116,3804.08274131097,3984.8315387656,Philippines,Lower middle income
Poland,456.4790038125678,24.81970330190637,127.2086277280091,102.1247256593328,75.8157154944818,448.5241640107943,55.68066668601679,65.5077071367692,1653.5083099981762,104.43564586714764,192.9123503011504,POL,8.6,10.71,23.4,19.9,,89.0,100.0,3.0,0.7,0.8,1.0,,13.0,79.3,98.0,10.73,63.25,40.31,6.1,13.7,16.09,1.96,0.0,,0.0,1.2,65.5,68.1,63.1,9.99,23.6,100.0,94.0,10.0,5.4,No data,,17.0,11.9,4.4,86.0,41.0,2.4,≥80 ,74.0,88.0,2.0,6.5,66,75.4,79.4,71.6,,,,13.7,18.8,,,Pologne,POL,12637.5220324406,12464.0121044827,13913.3415190124,15658.210586693,15874.5220531254,16150.9291009726,18635.5088812509,18891.213529396,22145.2643088909,25022.6716445953,Poland,High income
Portugal,1404.7528820404364,49.33427012010282,163.71936661171725,159.14042241549464,72.86381832643576,761.9811841842949,93.47777931407713,25.97132294664184,3021.899693177723,119.38735270279382,171.27129451572748,PRT,9.4,14.81,15.0,7.63,,95.0,100.0,4.0,0.8,1.1,3.2,,18.0,85.3,93.0,12.05,80.09,58.51,6.1,11.5,,,0.1,,0.0,0.3,69.5,70.5,68.5,10.17,25.6,97.0,99.0,16.0,6.8,<0.1,,10.5,11.2,3.2,95.0,10.0,1.6,≥80 ,85.0,98.0,15.0,7.2,8,81.2,83.9,78.3,,90.0,,,,,,Portugal,PRT,19215.7813014347,19980.2808866516,21442.3842768879,23541.1401075289,23343.3628970034,22299.4044062173,24711.4510062111,24620.519556875,27386.2920595024,28844.4979246799,Portugal,High income
Puerto Rico,838.9731175299356,106.6486118257679,111.14932769879589,156.99202394970857,69.88596096084648,785.3004613542508,104.59052513137142,20.88780343527712,2512.232834478573,109.92654067005614,207.87846192256475,PRI,,,,,,,,,23.3,,,,,32.5,,,,,12.3,5.4,,,0.1,,,0.3,68.8,71.0,66.6,,,,,0.71,,,,10.1,,,,,,,,,11.0,12.5,,79.9,83.5,76.2,,,,,,,,Puerto Rico (US),PRI,29242.041465085,29978.0889268918,30328.4871132804,30679.9181934488,31830.5284993358,31427.1130762831,32619.0704601174,35353.6821570014,36948.4036416846,39285.0174585856,Puerto Rico (US),High income
Qatar,388.5445692802334,52.17955000082934,186.0608849088527,140.90603989723354,53.9284228796975,605.9751461091495,95.3226209171142,27.388760964644906,1902.8555266358376,121.50426522015115,231.0452664579314,QAT,8.6,7.39,23.6,59.96,,97.0,100.0,,0.5,1.6,5.4,,,99.9,100.0,7.39,84.89,30.22,4.0,4.7,1.3,0.1,0.0,,0.1,0.4,66.2,65.0,66.5,12.44,12.5,100.0,95.0,35.0,0.4,<0.1,,12.1,1.3,6.0,99.0,91.0,3.7,76,89.0,97.0,4.0,7.3,205,76.7,78.0,76.0,,,,30.1,43.3,,,Qatar,QAT,68985.2946961507,61253.6375482797,63279.8556949332,71039.8490579352,66841.3013484919,51683.5054376677,71751.8831257169,88701.463352273,80195.8746508549,76275.9076782833,Qatar,High income
Republic of Korea,581.2540967872062,46.65580339970545,322.02476038329826,81.29068729087126,60.16757735889623,495.2558424177405,81.55147354845023,1.8254406700935857,1988.50964893558,122.17413166677146,196.30983541254693,KOR,5.5,14.08,15.7,24.38,,99.0,100.0,8.0,0.7,0.2,1.8,,,99.4,99.0,5.41,90.86,26.1,0.4,27.5,11.96,2.87,0.0,74.1,0.1,0.2,72.5,74.1,70.7,8.04,20.0,100.0,98.0,38.0,5.2,No data,0.18,6.9,8.4,2.8,96.0,19.0,1.2,≥80 ,99.0,97.0,4.0,6.9,3,83.8,86.7,80.7,,65.0,,45.7,38.8,,,"Corée, République de",KOR,28737.4391706499,29280.4403170048,31600.7358741365,33447.1562836166,31902.4169048194,31721.2989141857,35125.5224984723,32394.6833725203,33121.3712885508,,"Korea, Rep.",High income
Republic of Moldova,577.5907069963821,24.77159357626296,135.69306128844377,102.77216540190332,69.03292400005412,565.1640168750415,36.8026690633234,52.93769211984882,1821.4789078858023,110.81310717255214,145.90097139198778,MDA,4.1,12.35,28.5,12.74,21.1,75.0,98.3,9.0,4.6,,4.2,,27.0,41.4,,4.98,63.17,40.16,22.9,14.1,14.15,2.48,0.1,59.5,0.2,4.1,61.2,63.6,58.8,1.06,29.7,100.0,87.0,76.0,3.6,0.3,,24.7,14.1,14.7,93.0,67.0,10.8,71,62.0,85.0,19.0,9.1,0,69.6,73.6,65.5,2.43,44.0,,23.8,71.9,2.2,21.7,Moldova,MDA,2749.55137054338,2847.08794770479,3453.26727720294,4156.44981956646,4405.33418162155,4375.7788930524,5274.60582195352,5744.29618434435,6799.58594644576,7617.51613089815,Moldova,Upper middle income
Romania,588.8186120982605,24.75269755756684,120.12779084736852,119.43654254706446,68.85356771684825,343.9607244311872,50.57212067042982,52.39266050332045,1667.4642749729833,111.6594215509902,186.890137049946,ROU,4.8,11.16,24.3,14.11,,82.0,100.0,7.0,1.1,,7.0,,18.0,30.7,88.0,11.4,82.53,36.25,30.8,9.6,13.42,2.19,1.4,,0.3,1.9,63.8,66.2,61.6,11.79,30.0,98.0,78.0,55.0,7.2,<0.1,,21.5,17.1,6.6,62.0,46.0,3.3,78,62.0,78.0,12.0,9.6,38,72.8,76.5,69.2,,6.0,,,,,,Roumanie,ROU,8977.01748158196,9404.54005870715,10727.9822007426,12502.2624061935,12992.0326104674,13082.3006559554,14986.7854904274,15557.8826247584,18404.2730871704,20072.4079244042,Romania,High income
Russian Federation,407.272846849691,24.73779055374696,139.66370087913097,103.53736425311436,75.75681285788946,660.2881673000154,52.39758407659384,57.35358759656432,1752.0786798915206,102.97515612980428,128.09566939497125,RUS,9.5,13.76,24.1,9.86,,76.0,100.0,,6.7,,,,,21.4,61.0,2.79,70.39,51.11,13.4,21.4,7.7,0.9,0.1,,0.6,2.8,60.9,63.6,58.2,0.39,29.2,100.0,97.0,38.0,3.2,No data,,22.4,10.5,4.5,97.0,80.0,1.7,79,100.0,93.0,9.0,10.6,1,70.0,74.3,65.6,,,,7.3,64.6,,,Fédération de Russie,RUS,9277.7138671875,8663.158203125,10658.9130859375,11211.8876953125,11447.701171875,10108.3271484375,12425.029296875,15619.6142578125,14159.3876953125,14889.0185546875,Russian Federation,High income
Rwanda,570.4049969035445,50.92976240031293,155.0476932009615,95.9267998041838,70.57973182419185,688.0987710514429,24.39585245790256,14.762722322562468,1961.1180442832745,110.01881387121684,180.95290044695483,RWA,5.1,9.47,16.1,35.72,86.0,,9.3,23.0,4.1,1.1,29.8,18.0,38.0,,,0.2,11.06,0.9,24.3,8.7,1.15,0.13,0.1,72.1,0.5,1.3,58.7,59.4,57.9,0.06,14.3,94.0,94.0,55.0,25.0,0.24,53.64,20.0,6.5,40.0,88.0,167.0,18.1,49,55.0,94.0,229.0,11.6,7 905 114,67.5,69.4,65.4,7.1,0.0,,,48.0,,,Rwanda,RWA,733.998630392314,729.519134044611,758.300966737624,771.773511057901,810.051412137354,778.701498787411,829.544845639777,975.469323979541,1027.03446804432,999.654561402699,Rwanda,Low income
Saint Kitts and Nevis,737.554216463602,105.2129235641388,106.40642024893272,155.40621781508904,68.28974891216669,653.3847742345582,98.05732873121428,21.87781459996003,2259.3045477559576,110.29460316917545,202.82050001712216,KNA,,5.91,19.4,7.62,,,100.0,,,,,,,,,2.55,65.81,30.85,,,,,,,0.1,,,,,,,100.0,96.0,2.5,,No data,,,7.0,16.3,94.0,,10.3,79,68.0,,74.0,23.1,286,,,,,64.0,,,,,,Saint-Kitts-et-Nevis,KNA,20328.8003530109,21387.5415511103,22464.9899633959,22901.3816403197,23595.4923231291,18859.0190361046,18361.1449697886,20985.0112160159,22600.4502299468,22771.4168922033,St. Kitts and Nevis,High income
Saint Lucia,743.5395201380533,107.01652426742176,113.06384902041962,154.91730202584486,69.45432391626433,655.2632416242026,76.00293496990258,22.343093010821832,2253.6160638866995,110.85283287267912,201.1624420410894,LCA,6.8,9.0,19.9,8.94,0.6,,92.1,,20.1,,2.8,,,,,1.76,53.43,42.34,23.9,5.3,6.17,1.77,0.8,,0.2,0.1,61.8,63.6,60.1,4.48,13.8,100.0,74.0,1.3,5.8,No data,,15.5,11.4,15.5,83.0,28.0,10.0,77,61.0,,44.0,8.9,75,71.1,74.5,68.0,16.48,81.0,,,,,,Sainte-Lucie,LCA,10334.9860823918,10638.1269396653,11333.1123822102,11642.6984727769,11794.0597229805,8411.07474936367,10459.1321248092,13103.8243147472,13554.7684784933,14181.6303351598,St. Lucia,Upper middle income
Saint Vincent and the Grenadines,708.2037828844324,107.28998105843888,109.93872357320126,154.45023397083193,69.52992726922325,625.9298717710295,75.0021733818643,22.25122841259094,2183.5488115676526,111.63265955908028,199.32022968695887,VCT,,8.63,18.8,9.51,0.5,,89.5,,34.6,,,,,,,,47.38,,37.9,0.4,,,1.8,,0.2,0.0,62.9,64.5,61.5,,,99.0,94.0,14.0,5.3,No data,,23.6,6.8,10.6,92.0,36.0,5.8,69,56.0,,56.0,4.8,759,72.6,75.5,70.0,2.88,,,,,,,Saint-Vincent-et-les Grenadines,VCT,7353.73556054184,7656.90042881178,7988.04445019298,8428.12677153069,8740.59425232061,8351.20324040982,8641.27904024443,9693.55867833025,10582.3656725229,11501.2265187188,St. Vincent and the Grenadines,Upper middle income
Samoa,496.7489799683888,37.65384209432211,121.44094729777056,80.60181304647271,58.346621291910544,554.5857221836832,30.33401725309442,28.003535660235688,1721.8326882075028,112.37517302076024,201.7420363908652,WSM,9.4,15.15,21.9,8.07,5.1,62.0,39.7,18.0,2.4,3.1,8.4,72.0,40.0,43.8,43.0,0.9,30.58,5.61,54.9,12.0,,,0.4,27.0,0.3,0.3,61.6,61.9,61.3,0.24,22.5,89.0,83.0,5.2,8.2,No data,,32.3,2.9,15.7,75.0,146.0,6.2,55,47.0,93.0,101.0,9.6,191 219,70.3,71.6,69.1,12.43,87.0,,,,,,Samoa,WSM,4084.36083819933,4147.07097674888,4307.59381964907,4231.81409469194,4351.94234943706,4099.6600907147,3947.64517905415,3869.46639492144,4330.17840531329,4898.77140817676,Samoa,Upper middle income
San Marino,1024.6984544094507,49.443943070575386,182.4613495256183,135.43800796625663,72.95103212518102,731.6254710147592,113.95584865721894,24.124149615665115,2635.0828081960794,120.05195877510576,180.33259303624905,SMR,,29.51,15.7,9.85,,100.0,100.0,,,,,,,90.2,90.0,7.42,94.36,46.29,1.2,,,,,,0.1,,,,,10.98,,,91.0,0.0,,No data,,,,1.4,79.0,,0.6,77,29.0,83.0,8.0,5.9,0,,,,,52.0,,,,,,Saint-Marin,SMR,43146.8240435428,44359.4797662688,45192.0279766943,47950.6880557136,46627.0122356944,44426.6463400658,54168.9828262684,54264.570495898,,,San Marino,High income
Sao Tome and Principe,794.1067212881835,38.76573847684356,133.76546522506655,97.87931830954624,69.48106590829408,588.8072689436174,29.577167187429737,11.709089060769529,2069.657796287342,111.92274607202629,193.64321581556413,STP,6.4,14.94,39.7,36.24,6.2,36.0,4.6,18.0,5.8,4.1,10.0,58.0,27.0,,34.0,0.27,21.65,4.64,86.1,0.9,4.83,1.15,0.4,57.7,1.3,0.3,62.4,62.6,62.3,1.64,7.8,97.0,86.0,111.0,16.7,No data,10.17,19.5,5.7,13.9,90.0,226.0,6.8,59,47.0,86.0,75.0,11.7,101 989,71.2,72.8,69.6,16.71,80.0,,,,,,Sao Tomé-et-Principe,STP,1298.10946596396,1434.87018050521,1555.79477812888,1825.59971753966,1935.2931816596,2167.22001796925,2362.58827248102,2389.73729784737,2940.93352926715,3244.82899741459,Sao Tome and Principe,Lower middle income
Saudi Arabia,694.1880855450953,75.73382818286001,141.34369149022996,149.44349201816283,53.96138385442416,764.8728174444047,76.655285283197,30.43515095413612,2314.577338277543,116.53482171222224,211.4087817928124,SAU,8.4,12.81,17.6,60.73,,,100.0,,2.4,3.9,11.1,,,58.4,80.0,7.81,65.57,34.06,8.3,0.9,1.31,0.58,,53.6,0.0,0.3,65.6,65.1,65.8,11.07,14.9,100.0,97.0,8.4,1.9,<0.1,0.0,13.6,,6.2,96.0,91.0,3.0,74,95.0,97.0,7.0,18.5,15 056,76.4,77.4,75.7,,39.0,,52.0,52.8,19.8,,Arabie saoudite,SAU,23256.1549553531,22267.7217050387,23929.2907135982,29360.0658968566,29566.7933827436,24338.8307301067,31920.7653655643,38510.2276211037,36156.848337701,35057.2252306969,Saudi Arabia,High income
Senegal,699.7102770893322,38.855913119755954,133.64444953054343,96.53480841295296,70.16613229425725,640.2000347287724,27.84194505354294,10.947309628625138,2015.985515722627,110.6767877409242,187.40785812392008,SEN,2.1,3.37,43.1,42.18,99.5,27.0,34.8,12.0,7.9,10.2,17.2,22.0,24.0,17.2,14.0,0.11,4.24,1.09,67.4,6.8,6.86,1.3,4.3,55.7,0.9,0.8,58.9,59.2,58.6,0.2,6.5,94.0,83.0,110.0,31.7,0.16,66.35,21.4,0.4,38.5,64.0,146.0,22.3,50,53.0,80.0,237.0,20.8,4 101 016,67.8,69.5,65.9,4.8,25.0,,,,,7.7,Sénégal,SEN,1218.00613555438,1266.43957151587,1356.80518449031,1452.55612562445,1431.18128932159,1461.08720350553,1598.10676952274,1574.0281059306,1698.03387300843,1743.98888384359,Senegal,Lower middle income
Serbia,737.8570776743179,25.10195860803765,125.33571527706638,100.5467448779049,69.77428609586457,436.07965596100297,44.687222438379024,57.19331352786909,1900.2423002573048,112.3216408839243,191.3446849129392,SRB,12.2,13.69,24.9,22.33,33.3,75.0,83.1,4.0,1.8,2.6,4.6,,17.0,34.0,25.0,2.47,66.89,30.99,13.9,15.1,8.53,0.58,0.2,38.4,0.0,0.3,63.9,65.4,62.4,1.55,39.5,100.0,93.0,14.0,3.9,<0.1,,20.7,9.0,5.2,91.0,72.0,3.2,72,73.0,82.0,11.0,7.4,0,72.8,75.6,70.0,4.45,2.0,,,,,,Serbie,SRB,5820.3215576888,5982.37030126471,6548.03653824187,7559.86165747394,7755.632986437,8098.70955668849,9680.52798074468,10022.9688543402,12281.5058488303,13523.7246826854,Serbia,Upper middle income
Seychelles,285.1044182539409,26.249542482309625,117.32451731877669,67.42388984926674,51.30542029847115,470.067014786847,43.08247695457848,31.626143169536416,1407.5464969304344,115.53335969076724,199.8297141259418,SYC,10.9,10.18,25.8,17.44,,,100.0,,14.6,,6.2,,,,,3.51,73.2,65.98,49.0,4.3,,,0.7,,0.1,0.3,64.7,65.2,64.3,4.22,20.2,100.0,97.0,21.0,8.4,No data,,15.6,11.4,14.3,89.0,43.0,8.5,75,68.0,97.0,42.0,6.6,0,74.0,75.6,72.6,,54.0,,,,,,Seychelles,SYC,15333.1051727105,16566.9946042294,17480.3651911372,18440.2340460932,19141.5118743615,14041.4754074575,14982.9111487767,16836.6721895387,18262.7115849287,17858.8226383978,Seychelles,High income
Sierra Leone,839.2543005331348,38.279705243311255,127.29401682192196,96.03025447315336,68.49163198156954,616.0677972646687,23.096144455581168,11.65266395257806,2112.063287961415,110.84967609837751,181.0470971371188,SLE,5.4,5.2,44.6,43.32,10.5,10.0,0.9,20.0,7.5,6.3,25.2,18.0,36.0,16.4,15.0,0.02,11.63,1.34,101.9,6.1,16.4,3.04,3.9,53.0,2.0,1.2,53.1,53.0,53.2,0.11,12.9,87.0,91.0,283.0,69.5,0.39,293.11,23.9,0.3,94.3,73.0,242.0,29.3,41,55.0,93.0,354.0,13.8,7 398 716,61.0,61.9,60.2,7.14,39.0,,,,,,Sierra Leone,SLE,964.575980888989,844.416411175476,779.186007841728,845.914540460932,844.049555179116,845.982914284565,886.192939104469,860.774590932595,757.848680560444,873.388575182318,Sierra Leone,Low income
